Import_ID,HS_Code,Product_Description,Country_of_Origin,Quantity_tonnes,Value_EUR,CO2_Embedded_tCO2,Transport_Mode,Customs_Regime,Sector,CBAM_Subject
8837,2905.11,Chemicals product (2905.11),Turkey,686.21,333949.1,0.85,Road,Temporary admission,Chemicals,No
8838,2915.21,Chemicals product (2915.21),USA,1191.71,321839.57,8.37,Rail,Transit,Chemicals,No
8839,8501.10,Electronics product (8501.10),India,291.75,157978.82,1.99,Road,Transit,Electronics,No
8840,6203.42,Textiles product (6203.42),Saudi Arabia,1942.77,1256469.44,6.9,Air,Free circulation,Textiles,No
8841,8471.30,Electronics product (8471.30),Egypt,64.36,31743.71,0.41,Sea,Inward processing,Electronics,No
8842,8407.10,Machinery product (8407.10),Ukraine,64.58,11211.51,0.4,Road,Temporary admission,Machinery,No
8843,8501.10,Electronics product (8501.10),Saudi Arabia,1824.54,1174821.61,4.31,Sea,Transit,Electronics,No
8844,8471.30,Electronics product (8471.30),India,775.3,97627.11,4.05,Rail,Free circulation,Electronics,No
8845,2915.21,Chemicals product (2915.21),Russia,1508.64,865934.66,8.28,Sea,Free circulation,Chemicals,No
8846,8517.12,Electronics product (8517.12),Ukraine,200.78,66020.16,1.89,Sea,Transit,Electronics,No
8847,6109.10,Textiles product (6109.10),USA,466.93,136274.77,3.61,Rail,Inward processing,Textiles,No
8848,2915.21,Chemicals product (2915.21),South Africa,1469.83,951452.37,6.6,Rail,Temporary admission,Chemicals,No
8849,6203.42,Textiles product (6203.42),India,1034.05,393389.3,9.67,Road,Free circulation,Textiles,No
8850,8471.30,Electronics product (8471.30),India,1540.97,922833.1,3.39,Rail,Inward processing,Electronics,No
8851,1006.30,Food product (1006.30),Turkey,1585.77,570539.84,1.92,Road,Inward processing,Food,No
8852,8517.12,Electronics product (8517.12),Egypt,129.58,65663.99,0.56,Air,Transit,Electronics,No
8853,5208.39,Textiles product (5208.39),Egypt,1737.55,939256.77,2.08,Road,Inward processing,Textiles,No
8854,5208.39,Textiles product (5208.39),Ukraine,1376.91,296602.23,6.61,Rail,Transit,Textiles,No
8855,0402.21,Food product (0402.21),Turkey,1253.22,781546.47,6.4,Road,Free circulation,Food,No
8856,3901.10,Chemicals product (3901.10),USA,1618.9,922415.87,7.66,Sea,Transit,Chemicals,No
8857,0402.21,Food product (0402.21),Egypt,1006.95,523907.03,1.29,Air,Transit,Food,No
8858,5208.39,Textiles product (5208.39),China,1782.71,1001686.38,5.78,Sea,Temporary admission,Textiles,No
8859,6109.10,Textiles product (6109.10),Turkey,1962.55,407492.52,18.11,Road,Temporary admission,Textiles,No
8860,8429.52,Machinery product (8429.52),China,655.7,365807.18,3.35,Sea,Free circulation,Machinery,No
8861,2915.21,Chemicals product (2915.21),China,1475.57,285478.28,5.05,Air,Free circulation,Chemicals,No
8862,2905.11,Chemicals product (2905.11),Brazil,208.72,129215.71,0.77,Sea,Temporary admission,Chemicals,No
8863,6109.10,Textiles product (6109.10),Egypt,1392.01,824254.67,12.69,Road,Temporary admission,Textiles,No
8864,8471.30,Electronics product (8471.30),Ukraine,221.53,140850.76,0.61,Air,Temporary admission,Electronics,No
8865,8517.12,Electronics product (8517.12),Russia,1476.44,793305.11,1.59,Rail,Free circulation,Electronics,No
8866,8501.10,Electronics product (8501.10),India,449.04,177435.96,2.15,Sea,Transit,Electronics,No
8867,0402.21,Food product (0402.21),India,1837.96,580509.6,17.34,Rail,Inward processing,Food,No
8868,8429.52,Machinery product (8429.52),Ukraine,924.26,627213.68,7.06,Road,Inward processing,Machinery,No
8869,8517.12,Electronics product (8517.12),USA,1660.38,270519.29,10.42,Rail,Free circulation,Electronics,No
8870,0402.21,Food product (0402.21),Saudi Arabia,293.97,81891.99,1.94,Sea,Inward processing,Food,No
8871,8471.30,Electronics product (8471.30),USA,1455.19,179730.91,8.41,Rail,Inward processing,Electronics,No
8872,8471.30,Electronics product (8471.30),USA,1134.97,167177.45,6.25,Air,Temporary admission,Electronics,No
8873,8517.12,Electronics product (8517.12),Russia,1430.55,188741.58,11.22,Air,Temporary admission,Electronics,No
8874,8471.30,Electronics product (8471.30),South Africa,1157.09,694180.32,3.43,Sea,Inward processing,Electronics,No
8875,1701.99,Food product (1701.99),Saudi Arabia,1668.21,261469.54,7.73,Rail,Inward processing,Food,No
8876,8429.52,Machinery product (8429.52),China,406.97,254605.52,2.99,Rail,Inward processing,Machinery,No
8877,8407.10,Machinery product (8407.10),India,60.47,6392.53,0.22,Air,Transit,Machinery,No
8878,8471.30,Electronics product (8471.30),China,295.13,141126.06,2.06,Road,Transit,Electronics,No
8879,8407.10,Machinery product (8407.10),Russia,1884.48,1264908.12,13.06,Air,Temporary admission,Machinery,No
8880,3901.10,Chemicals product (3901.10),USA,21.29,6714.84,0.12,Road,Inward processing,Chemicals,No
8881,8501.10,Electronics product (8501.10),South Africa,1003.37,463561.33,9.68,Rail,Transit,Electronics,No
8882,1701.99,Food product (1701.99),Saudi Arabia,1771.53,292913.31,6.01,Rail,Transit,Food,No
8883,8429.52,Machinery product (8429.52),Turkey,1667.89,991700.95,5.8,Sea,Free circulation,Machinery,No
8884,1701.99,Food product (1701.99),India,1463.87,736652.21,7.7,Road,Free circulation,Food,No
8885,3901.10,Chemicals product (3901.10),India,410.9,260176.09,2.92,Rail,Temporary admission,Chemicals,No
8886,8429.52,Machinery product (8429.52),Ukraine,346.3,181073.83,2.66,Road,Free circulation,Machinery,No
8887,8501.10,Electronics product (8501.10),India,1774.89,414798.1,17.57,Sea,Inward processing,Electronics,No
8888,8471.30,Electronics product (8471.30),China,315.25,145145.3,2.18,Air,Transit,Electronics,No
8889,3901.10,Chemicals product (3901.10),Turkey,843.72,324851.29,7.61,Air,Free circulation,Chemicals,No
8890,6203.42,Textiles product (6203.42),China,1294.1,515311.36,2.79,Air,Transit,Textiles,No
8891,1006.30,Food product (1006.30),Russia,24.6,4304.54,0.24,Air,Free circulation,Food,No
8892,6203.42,Textiles product (6203.42),Turkey,1530.53,1041173.33,2.02,Sea,Transit,Textiles,No
8893,1006.30,Food product (1006.30),Egypt,1363.64,172604.25,10.96,Road,Free circulation,Food,No
8894,6109.10,Textiles product (6109.10),South Africa,768.09,120942.85,4.69,Air,Free circulation,Textiles,No
8895,8429.52,Machinery product (8429.52),Turkey,567.44,281305.18,3.93,Road,Free circulation,Machinery,No
8896,2905.11,Chemicals product (2905.11),Egypt,1412.96,982684.07,6.33,Sea,Transit,Chemicals,No
8897,8407.10,Machinery product (8407.10),USA,935.98,545458.28,5.81,Air,Inward processing,Machinery,No
8898,8407.10,Machinery product (8407.10),Russia,84.14,50975.98,0.12,Road,Transit,Machinery,No
8899,2915.21,Chemicals product (2915.21),Brazil,349.93,56425.51,0.6,Air,Free circulation,Chemicals,No
8900,8413.70,Machinery product (8413.70),Saudi Arabia,61.11,8128.65,0.3,Rail,Free circulation,Machinery,No
8901,8501.10,Electronics product (8501.10),China,513.18,90279.72,3.56,Rail,Transit,Electronics,No
8902,8413.70,Machinery product (8413.70),India,459.96,51225.51,2.19,Rail,Temporary admission,Machinery,No
8903,8407.10,Machinery product (8407.10),USA,627.76,182780.27,3.14,Rail,Transit,Machinery,No
8904,0402.21,Food product (0402.21),Egypt,1341.14,630184.88,12.65,Sea,Temporary admission,Food,No
8905,3901.10,Chemicals product (3901.10),USA,1040.26,398983.34,3.04,Sea,Transit,Chemicals,No
8906,1701.99,Food product (1701.99),India,1513.21,279134.99,8.2,Road,Free circulation,Food,No
8907,2915.21,Chemicals product (2915.21),Egypt,848.43,419956.33,7.86,Sea,Inward processing,Chemicals,No
8908,8501.10,Electronics product (8501.10),Turkey,1893.73,380032.9,6.36,Sea,Temporary admission,Electronics,No
8909,8413.70,Machinery product (8413.70),Brazil,1625.15,667884.41,8.25,Air,Temporary admission,Machinery,No
8910,8413.70,Machinery product (8413.70),China,1424.14,656749.24,13.87,Rail,Free circulation,Machinery,No
8911,0402.21,Food product (0402.21),USA,1172.11,444914.55,6.9,Air,Inward processing,Food,No
8912,5208.39,Textiles product (5208.39),Brazil,1618.99,757047.87,11.05,Sea,Inward processing,Textiles,No
8913,3901.10,Chemicals product (3901.10),Egypt,1943.16,915300.82,8.59,Road,Transit,Chemicals,No
8914,8471.30,Electronics product (8471.30),Brazil,1385.74,686877.56,1.56,Rail,Inward processing,Electronics,No
8915,6109.10,Textiles product (6109.10),Brazil,939.99,512992.17,5.16,Rail,Free circulation,Textiles,No
8916,8471.30,Electronics product (8471.30),USA,1561.45,578564.41,15.38,Sea,Inward processing,Electronics,No
8917,8471.30,Electronics product (8471.30),India,592.85,92053.93,2.89,Sea,Temporary admission,Electronics,No
8918,1701.99,Food product (1701.99),China,1088.0,336688.39,3.46,Rail,Temporary admission,Food,No
8919,8429.52,Machinery product (8429.52),China,1347.4,439623.02,9.0,Sea,Free circulation,Machinery,No
8920,3901.10,Chemicals product (3901.10),China,1560.35,868493.27,6.83,Road,Inward processing,Chemicals,No
8921,8517.12,Electronics product (8517.12),Saudi Arabia,1140.12,421610.6,10.08,Rail,Temporary admission,Electronics,No
8922,8471.30,Electronics product (8471.30),South Africa,1758.73,538602.18,3.21,Sea,Temporary admission,Electronics,No
8923,5208.39,Textiles product (5208.39),Brazil,343.49,109985.86,2.09,Rail,Transit,Textiles,No
8924,8429.52,Machinery product (8429.52),Russia,1317.01,393552.39,9.23,Sea,Inward processing,Machinery,No
8925,3901.10,Chemicals product (3901.10),Russia,1876.1,921556.22,4.55,Road,Free circulation,Chemicals,No
8926,2915.21,Chemicals product (2915.21),India,1163.54,494664.27,10.28,Sea,Temporary admission,Chemicals,No
8927,2915.21,Chemicals product (2915.21),Ukraine,707.1,250148.9,4.52,Sea,Temporary admission,Chemicals,No
8928,5208.39,Textiles product (5208.39),Russia,1053.61,559898.84,1.44,Sea,Transit,Textiles,No
8929,2905.11,Chemicals product (2905.11),India,1131.4,195735.75,4.34,Air,Inward processing,Chemicals,No
8930,6203.42,Textiles product (6203.42),USA,1326.64,257963.19,5.01,Rail,Temporary admission,Textiles,No
8931,2905.11,Chemicals product (2905.11),Egypt,1408.98,691080.94,2.56,Sea,Temporary admission,Chemicals,No
8932,8413.70,Machinery product (8413.70),USA,1158.76,218255.55,3.79,Rail,Inward processing,Machinery,No
8933,6109.10,Textiles product (6109.10),Egypt,923.83,152993.73,9.19,Sea,Temporary admission,Textiles,No
8934,8517.12,Electronics product (8517.12),China,339.09,192870.18,2.87,Road,Free circulation,Electronics,No
8935,2915.21,Chemicals product (2915.21),Ukraine,1988.98,710447.61,17.64,Air,Transit,Chemicals,No
8936,2905.11,Chemicals product (2905.11),Turkey,1915.5,390257.24,10.18,Air,Temporary admission,Chemicals,No
8937,8407.10,Machinery product (8407.10),India,129.42,61142.46,0.81,Air,Temporary admission,Machinery,No
8938,8429.52,Machinery product (8429.52),India,416.21,240878.06,0.56,Rail,Temporary admission,Machinery,No
8939,5208.39,Textiles product (5208.39),Saudi Arabia,1614.39,187248.53,11.16,Road,Transit,Textiles,No
8940,6109.10,Textiles product (6109.10),Russia,166.75,41810.11,1.25,Sea,Free circulation,Textiles,No
8941,0402.21,Food product (0402.21),Ukraine,568.01,231012.11,5.25,Air,Inward processing,Food,No
8942,8471.30,Electronics product (8471.30),South Africa,108.77,63809.69,0.17,Air,Inward processing,Electronics,No
8943,8413.70,Machinery product (8413.70),Turkey,262.32,45011.87,2.61,Air,Free circulation,Machinery,No
8944,8501.10,Electronics product (8501.10),Egypt,368.57,235168.71,3.66,Air,Temporary admission,Electronics,No
8945,8471.30,Electronics product (8471.30),India,773.73,370329.71,6.2,Air,Inward processing,Electronics,No
8946,8429.52,Machinery product (8429.52),China,791.36,155967.94,3.88,Road,Temporary admission,Machinery,No
8947,1701.99,Food product (1701.99),Egypt,1546.06,878869.65,4.75,Road,Free circulation,Food,No
8948,8413.70,Machinery product (8413.70),South Africa,358.18,233653.86,0.5,Sea,Free circulation,Machinery,No
8949,8517.12,Electronics product (8517.12),South Africa,1472.13,188215.99,12.57,Air,Inward processing,Electronics,No
8950,6203.42,Textiles product (6203.42),China,1811.78,504492.81,3.02,Air,Free circulation,Textiles,No
8951,6109.10,Textiles product (6109.10),Ukraine,966.56,269745.46,4.6,Air,Inward processing,Textiles,No
8952,2915.21,Chemicals product (2915.21),India,1333.32,301191.15,5.62,Rail,Temporary admission,Chemicals,No
8953,8429.52,Machinery product (8429.52),Turkey,1567.3,762110.86,6.17,Sea,Temporary admission,Machinery,No
8954,0402.21,Food product (0402.21),Russia,1331.96,744815.72,8.43,Sea,Temporary admission,Food,No
8955,8501.10,Electronics product (8501.10),Russia,486.6,48731.62,4.0,Rail,Free circulation,Electronics,No
8956,8407.10,Machinery product (8407.10),India,1647.04,854093.51,2.78,Sea,Temporary admission,Machinery,No
8957,2915.21,Chemicals product (2915.21),Russia,1174.59,696076.6,5.29,Rail,Transit,Chemicals,No
8958,8413.70,Machinery product (8413.70),USA,404.02,182849.91,3.41,Sea,Inward processing,Machinery,No
8959,5208.39,Textiles product (5208.39),Ukraine,107.25,49138.81,0.73,Air,Temporary admission,Textiles,No
8960,8429.52,Machinery product (8429.52),USA,1208.71,592292.33,8.08,Air,Inward processing,Machinery,No
8961,1701.99,Food product (1701.99),India,269.5,64939.28,1.77,Road,Inward processing,Food,No
8962,8501.10,Electronics product (8501.10),China,45.21,21739.08,0.32,Air,Inward processing,Electronics,No
8963,6109.10,Textiles product (6109.10),Ukraine,485.96,222997.18,2.82,Rail,Inward processing,Textiles,No
8964,8517.12,Electronics product (8517.12),South Africa,528.78,199764.84,4.86,Rail,Free circulation,Electronics,No
8965,0402.21,Food product (0402.21),USA,858.94,410493.01,1.13,Sea,Free circulation,Food,No
8966,8407.10,Machinery product (8407.10),Saudi Arabia,164.82,24522.72,1.32,Sea,Free circulation,Machinery,No
8967,8517.12,Electronics product (8517.12),Brazil,707.01,167255.24,5.46,Air,Transit,Electronics,No
8968,0402.21,Food product (0402.21),Turkey,348.22,86322.18,1.7,Rail,Temporary admission,Food,No
8969,3901.10,Chemicals product (3901.10),Russia,669.56,302129.13,2.71,Air,Inward processing,Chemicals,No
8970,8471.30,Electronics product (8471.30),India,791.97,489225.18,7.1,Sea,Transit,Electronics,No
8971,1006.30,Food product (1006.30),Saudi Arabia,1657.15,1025607.75,10.15,Rail,Free circulation,Food,No
8972,8501.10,Electronics product (8501.10),Turkey,1296.0,562857.85,10.46,Sea,Free circulation,Electronics,No
8973,2905.11,Chemicals product (2905.11),Russia,1106.49,184392.33,9.17,Rail,Temporary admission,Chemicals,No
8974,1006.30,Food product (1006.30),Egypt,1523.56,902222.3,4.13,Road,Temporary admission,Food,No
8975,8413.70,Machinery product (8413.70),USA,550.52,152742.33,3.07,Air,Free circulation,Machinery,No
8976,2915.21,Chemicals product (2915.21),India,276.42,91558.33,0.73,Sea,Temporary admission,Chemicals,No
8977,8501.10,Electronics product (8501.10),India,536.88,281235.24,4.67,Sea,Free circulation,Electronics,No
8978,8471.30,Electronics product (8471.30),Egypt,55.58,24429.53,0.07,Air,Free circulation,Electronics,No
8979,8501.10,Electronics product (8501.10),Turkey,179.65,93966.01,1.37,Air,Inward processing,Electronics,No
8980,8501.10,Electronics product (8501.10),Ukraine,1629.82,626738.98,14.24,Road,Inward processing,Electronics,No
8981,6203.42,Textiles product (6203.42),India,342.01,85444.31,0.76,Air,Inward processing,Textiles,No
8982,8413.70,Machinery product (8413.70),Brazil,1597.1,378840.22,3.83,Sea,Temporary admission,Machinery,No
8983,1701.99,Food product (1701.99),Brazil,1249.99,182810.06,1.76,Rail,Inward processing,Food,No
8984,2905.11,Chemicals product (2905.11),Russia,222.37,22269.14,1.62,Sea,Temporary admission,Chemicals,No
8985,8471.30,Electronics product (8471.30),South Africa,1128.85,255035.51,3.5,Sea,Inward processing,Electronics,No
8986,8471.30,Electronics product (8471.30),China,1623.83,651305.34,11.83,Sea,Inward processing,Electronics,No
8987,2915.21,Chemicals product (2915.21),Saudi Arabia,910.98,221031.82,8.87,Air,Temporary admission,Chemicals,No
8988,2905.11,Chemicals product (2905.11),India,1135.64,202812.97,5.29,Sea,Free circulation,Chemicals,No
8989,1006.30,Food product (1006.30),Brazil,665.38,152007.71,6.26,Sea,Free circulation,Food,No
8990,3901.10,Chemicals product (3901.10),Brazil,1763.03,386964.4,7.35,Air,Free circulation,Chemicals,No
8991,8517.12,Electronics product (8517.12),Saudi Arabia,1527.01,343735.49,9.66,Sea,Free circulation,Electronics,No
8992,1701.99,Food product (1701.99),South Africa,1402.59,690612.03,10.32,Rail,Temporary admission,Food,No
8993,8407.10,Machinery product (8407.10),USA,1416.33,961523.14,5.83,Rail,Inward processing,Machinery,No
8994,6203.42,Textiles product (6203.42),Saudi Arabia,1758.39,198846.19,6.32,Sea,Free circulation,Textiles,No
8995,6109.10,Textiles product (6109.10),USA,106.83,52423.87,0.2,Sea,Inward processing,Textiles,No
8996,8413.70,Machinery product (8413.70),India,1692.96,826088.31,2.13,Sea,Inward processing,Machinery,No
8997,2915.21,Chemicals product (2915.21),Egypt,1432.41,884113.49,9.96,Rail,Free circulation,Chemicals,No
8998,8429.52,Machinery product (8429.52),Russia,70.74,43487.54,0.54,Sea,Temporary admission,Machinery,No
8999,8407.10,Machinery product (8407.10),Saudi Arabia,763.12,226782.59,4.06,Road,Transit,Machinery,No
9000,5208.39,Textiles product (5208.39),Egypt,1735.53,436026.94,3.31,Air,Temporary admission,Textiles,No
9001,6109.10,Textiles product (6109.10),India,1730.63,200361.8,15.92,Sea,Transit,Textiles,No
9002,2905.11,Chemicals product (2905.11),Egypt,618.43,250423.1,1.35,Rail,Free circulation,Chemicals,No
9003,8413.70,Machinery product (8413.70),Saudi Arabia,1805.49,992842.08,16.82,Rail,Temporary admission,Machinery,No
9004,8413.70,Machinery product (8413.70),India,1369.63,288740.28,5.17,Sea,Transit,Machinery,No
9005,8501.10,Electronics product (8501.10),Turkey,978.83,454524.53,9.14,Air,Free circulation,Electronics,No
9006,5208.39,Textiles product (5208.39),Turkey,774.06,403937.96,7.47,Air,Temporary admission,Textiles,No
9007,8517.12,Electronics product (8517.12),India,313.22,193452.74,1.5,Air,Temporary admission,Electronics,No
9008,8501.10,Electronics product (8501.10),Egypt,1467.52,405216.03,5.88,Air,Temporary admission,Electronics,No
9009,6109.10,Textiles product (6109.10),Saudi Arabia,64.0,43701.92,0.53,Rail,Free circulation,Textiles,No
9010,5208.39,Textiles product (5208.39),Russia,196.9,137771.97,1.27,Rail,Transit,Textiles,No
9011,8471.30,Electronics product (8471.30),Saudi Arabia,1708.92,239242.75,7.7,Road,Inward processing,Electronics,No
9012,3901.10,Chemicals product (3901.10),Brazil,1342.61,220000.39,7.25,Rail,Free circulation,Chemicals,No
